sentence,label,dataset
垃圾垃圾太垃圾，还没用几回就坏了充不进去电，太失败的够物,0,jd
啊哈    啊哈   啊哈,1,jd
还不错，应该是正品，可以买的,1,jd
鞋子很舒服，方便，暖和,1,jd
还好就是用的时间比较少，很少玩,1,jd
悲催的一次购物，差评,0,jd
质量很好，样子好看，穿着舒服,1,jd
垃圾，卵用都没有！,0,jd
服务很差，十一前买的车显示有赠品，可是或到后一个都没，上叮咚联系后也不理人，问了很多次后，竟然说节后答复我。十一后也没个说法，服务一个字，就是差！！！,0,jd
"的书写的不错,对买者的用处比较大,一看即会4数码照片处理100例（全彩）（附）是朋友推荐的,值得一读,京东商城的配送速度也很快,头天上午订购,第二天就送达了,快递的服务态度也不错,都和快递人员搞的很熟了,每次来都非常热情.读书是一个很好的习惯,不能丢下了,电脑看书是替代不了纸质书籍的.读书养性，读书可以陶冶自己的性情，使自己温文尔雅，具有书卷气读书破万卷，下笔如有神，多读书可以提高写作能力，写文章就才思敏捷旧书不厌百回读，熟读深思子自知，读书可以提高理解能力，只要熟读深思，你就可以知道其中的道理了读书可以使自己的知识得到积累，君子学以聚之。总之，爱好读书是好事。让我们都来读书吧。，一本书多读几次，。高尔基曾说书是人类进步的阶梯。的确，看一本好书就像在和一个高尚的人谈话，书在每个地方，每个时代都有着重要的地位，包含着无穷无尽的知识。一个家庭没有书，就等于一间房子没有窗子。可想而知书在日常生活中的重要性。它像一束阳光，一扇风景。不仅可以提高我们的生活情趣，而且，使生活变的更加丰富多彩，有声有色。我们通过读书丰富知识，增长见识，让生活过得更充实，更有意义。在书中我们可以学习许多小窍门，解决生活中遇到的小难点。几百上千年前的古人已经知道了读书的好处，有许多热爱读书的故事都流传至今，其中王羲之的故事非常值得我们深思相传。一天中午，王羲之正在读书，书童送来馍馍和蒜泥，他因为看书入了迷，竟拿着一块馍沾了墨汁就往嘴里送，错把墨汁当蒜泥吃了，还说今天的蒜泥真香啊！通过这个故事，我深深体会到了读书的重要性，前人能做到读书废寝忘食的地步，为后人留下了许多宝贵的知识，财富，我们有什么不好好读书而沉迷于游戏，电视与他们相比我们不感到惭愧吗受拍摄时间、天气、环境条件的影响和拍摄技术水平的限制，我们日常拍摄出来的数码照片或多或少的会存在一些问题，这就需要通过技术手段在后期对数码照片进行调整和修饰。一看即会4数码照片处理100例(全彩)精挑细选了100个招招实用并具有一定代表性的经典案例，以分步操作、逐一图解的方式讲解照片处理的常用方法和相关技巧，让读者能在最短的时间内掌握最实用的照片处理知识。一看即会4数码照片处理100例(全彩)共10章。第1章介绍数码照片处理的基本技术，如转换照片方向、照片的裁剪、使用对照片进行管理等。第2章介绍数码照片的基本修饰技术，包括去除多余的人或物、修复破损的照片、模拟微距效果和景深效果等。第3章介绍数码照片的光影调校技术，如调校曝光不足、曝光过度和逆光的照片，去除照片中不该有的投影、反光和光斑等。第4章介绍数码照片的色彩和色调修整技术，包括调校偏色照片，修复并平",1,jd
裤子掉色不说还有怪味好后悔买这裤子,0,jd
这书除了无聊就是无聊lq,0,jd
还没看~感觉差。。。但是也便宜,0,jd
还没用呢，应该都不错的,1,jd
东西没有发给我，不好评价,0,jd
很热的一套书。。。。看评论就知道了，我就不说啥了。,1,jd
两样东西一起买的，第一次发货少一件，而且快递居然一个礼拜才收到，第二次补发的已经是半月后收到,0,jd
妹儿看不懂,0,jd
都过期了还发过来。几块钱又不想退货。,0,jd
价格比图书城的便宜多了，其他的不说了,1,jd
后门的2个门碗无法安装，形状不合适。,0,jd
质量不错 老公很喜欢?\n,1,jd
自己喜欢，一套，看了就知道。,1,jd
书上有很多尘土,0,jd
茶叶物流很快，包装很好。茶叶口感不错，味道清香，茶水清澈，茶叶醇厚，碎末很少。,1,jd
没有描述的好，包的大小还行，布料不太好，商家态度挺好,0,jd
书写流畅顺滑，价格适宜，不错,1,jd
材质不错、很喜欢、值得购买。,1,jd
这个不怎么样，好像别人用过，都是灰,0,jd
小包背着不错，大小适中。快递小伙天天赔钱给我送货,1,jd
快递慢的要死，再也不买了,0,jd
同事买的，很好，很漂亮，京东快递没得说，给五星。,1,jd
作者是研究统计的专家，编写过好多版本的统计学教材。\n对于比较担心自己数学基础的童鞋，这本作为参考还不错。,1,jd
质量有点差，不是很喜欢啦,0,jd
才穿了二次就起球，质量超差,0,jd
宝贝收到了，质量很好，充电快，款式也喜欢，好评\n,1,jd
&hellip;&hellip;会掉毛，接口处会划到手&hellip;慎拍,0,jd
图像是很很清楚，但是为什么不说是打孔碟，太伤心了，如此好的dvd就然在盒子上打了孔，这个dvd没有收藏的价值了，我会再买一个正版。,0,jd
商品在不负责任的情况下被人代收的，既不是本人签收，也没有委托其他人签收，快递居然丢下东西就走人，此行为对买家和卖家均不负责任。,1,jd
太失败了，评价怎么还那么高，真晕，要送人了，好亏,0,jd
东西不错，就是快递慢慢的,1,jd
这个红茶真心太差，一点红茶香味都没有，和白开水一样！,0,jd
杯盖确实有点脏东西，根本洗不掉，有点气味，不过很快就散了，因为急着出门，只好将就着用了,0,jd
不怎么样，有点骗人,0,jd
黑心的商家，宝贝根本不是图片上的那款，完全是欺骗，质量也不过关，在京东买第一次上当受骗？亲们一定不要被骗了&hellip;&hellip;,0,jd
一点都不好，球的厉害,0,jd
很一般。用的用的就错乱了。,0,jd
商品收到，感觉不错，比想象的风要大,1,jd
速度很快，质量不错，很厚一本,1,jd
外观复古感觉不错，内壁原生铁感觉用得放心，用过产生锈迹难免。,1,jd
里面的歌曲太差了，基本上就没有听过。,0,jd
我时说的是手机用的货到了是电脑那种，用起不习惯,0,jd
太差了！有一种受骗的感觉！根本不是进口，就是普通塑料！,0,jd
手工太粗炒了，不是我想像中的那样，。。,0,jd
产品和服务是你们商家的生命线，把好业务员工作素质，对客户要负责人态度！配送商品不要闭着眼睛乱发！,0,jd
超棒的书，梦想成真终拥有。,1,jd
实物与图片不符，颜色难看，特别是那衣袖边和裤脚边老气得不能再老。,0,jd
发货速度太慢了，发货发了三四天。,0,jd
就是物流好慢，一点不给力,0,jd
一直支持京东，但是价格越来越不给力了啊。东东很好，只是快递比较慢。希望京东越办越好吧。,1,jd
向各位网购朋友声明，本人京东网购，这是第一次差评！听我说说购物感受吧：订单有外套与羊毛衫两件，共926大洋，货到付款（由于是货到付款，不方便售后退货，嫌程序麻烦）。下单前浏览商家拍的衣服图片感觉还可以，毕竟外套差不多700大洋（订单一共两件，另有羊毛衫300多，羊毛衫更不值，薄点也就无所谓，洗一次脱毛，擦。。。穿了不到两星期，起球。。。你大爷，请原谅我说粗话，真的难形容付出不少的银子后还购到次品后的心情）！收货后失望啊，彻底颠覆消费者以往&ldquo;物有所值&rdquo;的购物观，此款衣服根本值不了这个价，除了保暖以外（保暖也就加了所谓的门襟毛领而已吧），其它说不出什么优点。线头多，充绒量少，除掉毛领门襟（门襟很扎人，穿上后脖子很不舒服），衣服也特轻。衣服洗水唛粗糙印刷不清，更显档次低！唛头还标注：有轻微褪色，呵呵，就算没洗也可以猜到衣服洗两化水后是什么模样。GOLF宣传始于1891，我看是死于2015，这档次衣服居然要这么高的价，无良无心的品牌商家，再也不会光顾！把这次网购经历写下来，也是提醒网购朋友，擦亮你们的眼睛，谨防上当受骗吧。实物图片我真不想弄了，没心情，真没心情。。。。,0,jd
"喜欢,会一直在京东购书 发货真是出乎意料的快，昨天下午订的货，第二天一早就收到了，赞一个，书质量很好，正版。独立包装，每一本有购物清单，让人放心。帮人家买的书，周五买的书，周天就收到了，快递很好也很快，包装很完整，跟同学一起买的两本，我们都很喜欢，谢谢！今天家里没有牛奶了，我和妈妈晚上便去门口的苏果便利买了一箱牛奶和一点饮料。刚好，苏果便利有一台电脑坏了，于是便开启了另外一台电脑。因为开电脑和调试的时间，队伍越排越长。过13分钟，有一个阿姨突然提出把键盘换了，这样就能刷卡了。我妈妈就在旁边讲了一句：&ldquo;键盘",1,jd
再也不用担心飞机没电，宝宝跟我这儿哭鼻子了，安安心心的玩飞机了,1,jd
图我想问一下最快乐据统计记录,0,jd
根本都发错了，要求退货重新发，客服半天不回应，一个保温杯拖了个把礼拜还没到手，很不爽,0,jd
这本身太旧了吧脏死这本身太旧了吧脏死这本身太旧了吧脏死这本身太旧了吧脏死这本身太旧了吧脏死,0,jd
可以尺寸就比较大的、、、、、,1,jd
一直忘了评价，质量很不错哦！,1,jd
比超市便宜好几快。。。。,1,jd
我买的不这条裤子，交易完成后m商家给我把这裤子的型号改变咯。。真没良心。,0,jd
穿起不舒服比照片上的难看多了,0,jd
秒杀来的，说是*，秒时*，质量一般，还不支持7天退货，有被骗的感觉，*的东东,0,jd
不好用，太重，手感不好，做工也不够细,0,jd
帮朋友买的，她说很好。,1,jd
找不到童年的感觉了.找不到童年的感觉了.,1,jd
好。很不错，下次还来买，态度好，速度快,1,jd
和图片一样，无色差，很满意！卖家服务也很周到！发货速度也飞快！很满意的一次网购！ 满分，有需要下次还来光顾！。,1,jd
强烈鄙视商家虚拟宣传。一般产品配料，分量越大的写的越靠前，商家在产品信息里把黑芝麻写最前面，燕麦写在最后面，实际拿到手的是燕麦最前面，其次到其它。其实就是添加了一些薏米黑米的麦片而已。太恶心了。,0,jd
百得(BEST)油烟机 燃气灶 消毒柜 烟灶消套装 C517酷尚+28B+DX01 液化气(20Y),1,jd
书很棒，这个专业的值得一买。,1,jd
比较厚，当然价格也不便宜。,1,jd
好好好好好好好好好好好好好好还好还好,1,jd
挺好的，用了好多天才来评价的。性价比高！\n要做护肤品代理的朋友加我微信646148186详询。,1,jd
书还可以，就是有一点贵,1,jd
货来的也太慢了，等了五六天,0,jd
还不错              ,1,jd
一直用该品牌，信赖威猛先生。,1,jd
